Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	7973.936758893281	90.71936758893281	7829.458498023715	10409.00395256917	0.011249006301835266	253.0	24.958029777016044	14.677937776431927
red	2	5582.746666666667	59.57333333333333	513.0266666666666	11254.28	0.01055830462173952	75.0	10.340439756937815	9.191189928393737
red	3	1583.7984496124031	16.73643410852713	1973.3488372093022	7201.953488372093	0.01045677559343049	129.0	19.013792077248596	8.744303919641638
red	4	4895.960264900662	56.18543046357616	4843.996688741722	9735.937086092716	0.011345673960314212	302.0	41.7975673947626	10.783884330269826
red	5	1334.5091743119267	13.660550458715596	1125.0642201834862	7256.756880733945	0.010132663720096222	218.0	29.15935012845131	11.55400131245818
red	6	2211.406779661017	22.994350282485875	2330.0	7047.553672316384	0.010291057399826544	177.0	26.599390138845596	8.977380162394105
red	7	4223.258741258741	44.26223776223776	2071.5454545454545	9640.856643356643	0.010371885218568288	286.0	28.18943194609897	15.27373159136193
red	8	6751.064377682404	73.18454935622317	4936.914163090129	7215.317596566523	0.010724191063174114	233.0	35.218463395778926	8.739264881199578
red	9	2274.6593137254904	29.083333333333332	1939.112745098039	7006.389705882353	0.012624384659659739	408.0	73.47214921262572	9.433235262877528
red	10	4472.154696132597	62.96132596685083	5269.524861878453	8282.10773480663	0.013883068406638924	362.0	50.08899990351769	11.008264648163388
red	11	4370.1509433962265	51.100628930817614	6006.559748427673	8428.106918238993	0.011557955500804434	159.0	24.90685093206579	8.423590305664666
red	12	1668.9012345679012	23.213991769547324	1335.8950617283951	6424.399176954733	0.01371891902408654	486.0	88.97508452045386	8.230697550371335
