Group	ROI	12C	13C	14N_12C	SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	5436.139896373057	93.24870466321244	6163.163212435233	7522.839378238342	0.016864198086156683	386.0	71.54548892062343	7.723567564747987
red	2	4866.354054054054	78.98378378378378	7059.589189189189	6190.935135135135	0.01597136259922668	370.0	68.6885419368108	9.232291553316886
red	3	4737.4275092936805	74.42565055762081	5725.408921933085	6416.802973977695	0.015467149159622478	538.0	106.15590916105401	7.334137798032769
red	4	6227.841379310345	100.23103448275862	10106.424137931035	6514.286206896551	0.015839109910355663	290.0	57.03941638391017	8.102398096897804
red	5	5977.96875	92.05625	6859.50625	7407.103125	0.015165711838089629	320.0	48.13756301953692	10.782031999586682
red	6	6893.736389684814	117.06017191977077	10112.223495702006	7715.358166189112	0.016697128620286026	349.0	50.77237618173546	9.914551330628731
red	7	6020.488425925926	102.43981481481481	10361.930555555555	5915.777777777777	0.016730526765478117	432.0	83.79819438619108	8.188889997881056
red	8	5255.440594059406	76.76237623762377	7373.732673267326	5782.064356435643	0.014395996676275757	202.0	40.57414439916264	6.7010144039395065
red	9	6116.725274725275	93.8945054945055	8232.536263736263	6851.0	0.015118379295018245	455.0	91.38070815560174	6.770491458686133
red	10	4776.488576449912	78.78910369068541	7196.416520210896	5216.133567662566	0.01622751753477545	569.0	77.2728913133945	16.183509288587427
red	11	5599.148717948718	87.47179487179487	7434.984615384616	6818.112820512821	0.015382034843821439	390.0	72.74814592267862	7.528178481929665
red	12	5741.828220858895	91.0	6181.711656441717	7644.883435582822	0.01560135093205266	163.0	32.64335835928941	6.910105420611023
red	13	6386.866141732284	107.03149606299213	7700.59842519685	7505.9842519685035	0.016481857588893267	254.0	50.714963146126145	6.792420288526569
red	14	5747.7189655172415	89.48448275862069	6822.048275862069	7151.605172413793	0.015330026364774346	580.0	108.24061692308692	10.428899824901308
red	15	5813.857142857143	93.51282051282051	6276.7692307692305	7130.665445665446	0.015829856787820763	819.0	142.02199050724224	14.13819986536482
