Group	ROI	12C	13C	14N_12C	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	13	5608.508670520231	2090.2312138728325	9095.341040462428	10357.959537572255	52.298620307073044	21.836411182572892	83.1564637090891	59.18767172622842	0.2715030310492972	173.0	48.766440401159365	5.760539715562988
red	14	4261.475524475524	721.6153846153846	9427.426573426574	8640.307692307691	43.73890680530817	31.98968598006743	119.33774357006334	75.21016130364553	0.1448128075084692	143.0	26.02789026531696	8.40247267455124
red	15	4975.272727272727	1776.3818181818183	10268.727272727272	8872.436363636363	119.64629816322062	55.02449937236652	112.0723628527656	134.67607115314576	0.26310318548180783	55.0	15.174160312450695	5.305297458776069
red	16	4876.708333333333	1409.513888888889	14825.097222222223	8668.194444444445	45.67400521217637	12.96793875650333	101.50063887114634	48.63273978711215	0.22422272695135748	72.0	19.873607412584107	5.38627428123599
red	17	1116.5	123.51315789473684	3385.815789473684	11326.447368421053	14.246707108483104	1.6145646631866504	35.74021237560231	99.6026426595719	0.09960632845576765	76.0	21.177511129168828	5.942289651931184
red	18	4215.226415094339	1316.377358490566	10127.811320754718	7617.0	43.92505220388329	14.031044926400181	168.02131630138769	82.21828390701891	0.23797390636991558	53.0	18.787376505006065	3.8025242090380993
red	19	4610.256880733945	1656.7339449541284	5788.972477064221	9373.357798165138	40.81847251702304	17.012789429079756	116.5268362661165	37.79029160654979	0.26435876340575787	109.0	31.22219546150856	4.9427184270709565
red	20	3985.2833333333333	83.31666666666666	3506.116666666667	7121.65	61.27990014708768	2.74413431671049	108.27021261554266	66.7853602762029	0.020477969489914632	60.0	16.760908333227132	4.754034153647428
red	21	4770.822314049587	1694.6157024793388	12329.231404958678	7349.524793388429	35.05120206102527	14.492104487812206	65.92069110089508	33.9539704854678	0.26210377365725956	242.0	52.78879308658517	6.420395226250544
red	22	4126.524390243902	110.8048780487805	9900.646341463415	8702.170731707318	56.05589180302785	2.9271056284358603	130.57680162240425	86.35779920714666	0.026149697376108397	82.0	12.93997617252265	9.995250061561945
red	23	5584.852813852814	2161.6796536796537	7663.30735930736	10673.489177489177	64.2006140120235	26.021647648276833	73.5707138399797	85.50502153185712	0.2790512610306301	231.0	48.72179892968074	6.51940526095075
red	24	6610.31	2499.995	10770.435	10755.765	53.85564751722887	22.07010364441	97.0756781015461	47.34777501504161	0.2744139740656323	200.0	31.703369823951217	9.011189810773027
red	25	6116.19540229885	2331.8793103448274	5743.109195402299	13037.442528735632	61.053164380237746	24.302115713756116	78.51864027288546	31.891885816587884	0.2760249393693047	174.0	26.69129623904081	8.682543939573062
red	26	5532.380281690141	1574.1408450704225	10851.394366197183	8441.169014084508	52.57626069182298	22.706359734144375	190.165193515496	34.509117419151664	0.22150653139449386	71.0	17.735946862698874	6.767306322789134
red	27	3765.2	1056.608695652174	8985.582608695651	10328.11304347826	72.82249719900216	19.52379652430454	196.91639517633212	102.74703111553859	0.21913119377898965	115.0	32.34921599944716	4.737804085031788
red	28	3300.6776859504134	119.17355371900827	6919.611570247934	10323.702479338843	76.40969257523629	3.62546597126079	142.885858659502	156.0023155055345	0.034847584110274964	121.0	33.5960948958692	7.464866834564771
red	29	4561.74	112.4	5498.74	9610.4	107.76519590294446	2.690427475328038	166.32377535397643	83.33041221546908	0.02404720440551631	50.0	13.054326239969823	4.942930954447505
red	30	2653.4647887323945	236.11267605633802	5079.056338028169	8131.985915492958	88.17553598473647	7.3358124116995205	118.84182865046415	122.56606296564205	0.08171183466562683	71.0	19.636784957593093	4.927195528837301
red	31	5806.424657534247	1988.3506849315067	11504.071232876713	8535.112328767123	41.84313656860475	16.461263744645283	108.36055014756327	33.326627004750414	0.2550876192799322	365.0	60.62864450907736	8.373855301285179
red	32	4233.744680851064	1408.8617021276596	9540.372340425532	9195.595744680852	39.482112940286825	12.753305796985844	75.94520430579547	92.92359400620784	0.24968278956646336	94.0	26.338808856866216	6.313240662803263
red	33	5452.274336283186	1901.513274336283	8539.592920353982	9349.982300884956	75.65606569791612	29.756747678958508	136.97281304470232	93.50383261392956	0.25857603931752704	113.0	31.43437774022693	4.985548801507103
red	34	4468.504132231405	1555.6942148760331	3337.0413223140495	10032.148760330578	124.39683703866136	47.98872588464201	97.30959677952451	239.82241160379374	0.2582408687826507	121.0	26.730455587219474	6.188448605141881
red	35	8056.709090909091	2868.89696969697	11179.824242424242	13300.848484848484	56.6868523556019	21.303468462656227	128.2557746248847	46.71218921436041	0.2625846981652776	165.0	32.47819767042112	6.891126982260838
red	36	5683.981481481482	2070.3456790123455	12408.413580246914	8498.567901234568	39.07781511572824	15.43803668721029	153.75906847705502	28.74100573217855	0.266992304575462	162.0	40.4310615384505	5.4146365470942674
red	37	6041.58201058201	2230.095238095238	8258.920634920634	11216.52380952381	44.198877516764426	18.13897394543999	104.2118841049829	52.51737489595989	0.26960617188634384	189.0	38.13620075177519	6.921460268854787
red	38	4042.648936170213	1483.2446808510638	7718.085106382979	7854.436170212766	34.13589831129349	13.398949356545106	99.45733319926973	31.520497683594897	0.26841716175683533	94.0	24.399615342682687	5.248346887732989
red	39	4101.969230769231	1502.4564102564102	6946.584615384615	8885.158974358974	40.58665320706488	15.543790555671565	79.29343523833492	29.47113680507915	0.26808392268747316	195.0	57.955581092379866	5.767150245483806
red	40	6935.3533333333335	2601.5066666666667	10794.06	10887.573333333334	46.90542364912296	19.181191590065897	98.35931463770983	55.79265451187532	0.2727844035318403	150.0	29.839203720926843	6.934914016203581
red	41	2502.0	95.33333333333333	5609.533333333334	8575.133333333333	31.29643217152183	4.790422543800092	188.0696529756206	66.66632444356607	0.036704312114989736	15.0	4.618802153517006	4.026578365477733
red	42	3226.3684210526317	137.31578947368422	3082.3684210526317	10461.947368421053	79.41270614739632	3.2221984817572986	58.81555801326483	344.88209453954624	0.04082303238929745	19.0	5.544698233777089	4.2956952169149805
red	43	5449.177215189873	1905.9620253164558	9051.434599156119	9191.286919831224	43.61528872069975	22.94396463843841	109.64488669897966	58.85417298863107	0.2591333709659654	237.0	68.8014889163951	5.112219461926141
red	44	2741.3846153846152	286.36538461538464	2880.0	8674.846153846154	44.030862241930556	21.2868029519652	36.09679418308305	73.40922616171802	0.09458026079279486	52.0	13.08121422030982	5.262365001587993
red	45	5205.208333333333	1894.013888888889	8920.25	9234.5	29.26507826974429	11.561188081321072	135.30888124919002	30.20049387422189	0.2667917455746326	72.0	21.514574668868242	4.385679870761657
red	46	2427.6666666666665	76.60416666666667	4694.25	7252.041666666667	43.79744781588518	2.865282427320243	93.96327823277561	79.75148007994667	0.03058940975832952	48.0	13.35142760533956	4.720280454172549
red	47	5133.333333333333	1899.452380952381	3232.6190476190477	13350.119047619048	143.94503890459598	55.817570141366254	127.33071974550411	115.36183931852622	0.27008534855455907	42.0	8.495579915679846	6.373641646448307
red	48	4419.435483870968	149.0	7731.096774193548	8570.306451612903	74.47262247928856	4.047648049750793	190.59229072801404	77.68247822956222	0.032615104345032356	62.0	10.108119135320921	7.820483015857138
red	49	5667.880281690141	2101.788732394366	8468.570422535211	10851.521126760563	32.93990049278752	13.520366876336292	70.76330537510475	83.85997738027349	0.27051200361100813	142.0	37.06659716667885	5.896778491850061
red	50	4589.275229357798	1562.8990825688074	8790.651376146789	7409.568807339449	49.61300596963723	16.468418610787367	102.6941245705049	35.888698988493424	0.25404011709144375	109.0	31.001311087420277	4.64145118255033
red	51	1968.5180722891566	32.036144578313255	1183.0240963855422	7108.1325301204815	45.43633511981973	1.1493806398099127	52.706653123371865	329.7674203700967	0.01601363477590547	83.0	23.688283685020792	4.79085706605898
red	52	4810.747368421053	1746.6736842105263	8405.742105263158	8928.952631578948	28.73824166327977	12.225337850212139	95.45770021761157	87.51265339038783	0.2663659493863923	190.0	54.552172261305	5.171304016340055
red	53	4566.632911392405	1682.240506329114	8015.822784810127	8963.924050632912	37.822489698608045	15.099489615054354	72.52081983350999	31.212876740785855	0.2692070064274877	158.0	44.05562526538829	5.348110231896071
red	54	4652.222222222223	216.94444444444446	11116.166666666666	8967.0	99.95516141527067	5.14569952425949	211.6258235601952	211.09090546579776	0.044554737862969936	18.0	5.542593461893073	3.9932849113038276
red	55	3880.4123711340208	1303.5773195876288	4258.443298969072	9450.896907216495	75.07069364991692	20.405761894977537	124.27343606019635	141.9636512754574	0.25146217437908547	97.0	26.904020601407886	4.929669164155997
red	56	5682.3375	1815.5875	10770.3625	7700.8875	46.15881871237472	14.947226893202465	140.6218246794283	57.62966356874622	0.2421453268737684	80.0	14.727864250002488	6.912128082833728
red	57	6062.959595959596	2284.747474747475	6897.767676767677	11335.020202020201	65.72794398104891	29.749329720197203	73.33950613790321	127.4085430379644	0.2736976100616754	99.0	29.08642918866009	4.655003383463606
red	58	5071.111111111111	1907.8055555555557	14077.944444444445	10114.805555555555	126.87187798127907	52.04167696296853	94.85667343162015	73.3299538304252	0.27336700618131593	36.0	10.209257359925152	4.522176080659965
red	59	3841.1716417910447	1307.7014925373135	11628.350746268658	6404.8432835820895	77.85634989656138	30.905217005638356	78.45466363226531	53.51840460831898	0.2539781925910466	134.0	36.32522281895317	5.453433606468743
red	60	2480.7533333333336	880.5733333333334	4467.06	7466.513333333333	32.268304278921086	13.373357748953008	98.0859832459936	31.921087055656713	0.2619719594842513	150.0	28.962144181362806	7.200511091131541
red	61	3779.1485148514853	74.82178217821782	9159.831683168317	7027.534653465346	100.10315274416857	1.8354735221744984	182.56197209010284	63.03126067627266	0.019414208312888086	101.0	25.211492000710688	6.281311925787588
