Group	ROI	12C	13C	14N_12C	31P	32S	SE	STDEV_12C	STDEV_13C	STDEV_14N_12C	STDEV_31P	STDEV_32S	STDEV_SE	Ratio_13Cx12C	area	axis_major_length	axis_minor_length
red	1	3777.2923076923075	41.56923076923077	919.2076923076924	48.59230769230769	142.65384615384616	7249.153846153846	89.87956270723753	1.1996024223798896	17.893136749605986	1.8908905310607396	4.658639763109129	68.2235036124097	0.01088524167492527	130.0	22.016421322091833	7.715935050698758
red	2	2331.478723404255	36.670212765957444	1283.8191489361702	15.46808510638298	110.72340425531915	5014.468085106383	62.93823764950364	1.1942775410891384	59.979598845561675	0.7027241385866655	5.031912740211836	33.853369614449406	0.015484757823239265	94.0	14.085856164817924	8.688392149366976
red	3	9581.70802919708	238.6934306569343	14312.635036496351	52.75912408759124	854.3795620437957	8392.423357664233	174.5589954609253	6.526311309525356	295.7689623967642	0.75810751328496	12.909716666903261	140.039632594017	0.02430587299640626	137.0	14.746652345404904	11.857373348744986
red	4	1887.64	29.16	1445.44	21.84	123.88	5785.08	55.16862528647964	1.1942261092439739	41.78604858083616	1.0876470015588697	4.7951041698799415	52.29460912943131	0.015212854757929883	25.0	5.656854249492381	5.656854249492381
red	5	2331.8115942028985	36.29468599033817	1548.4106280193237	20.217391304347824	140.32367149758454	6186.31884057971	54.412785580400445	0.9957203125405439	69.48351886986862	0.46112414077304265	4.961654436747338	30.33498666261748	0.015326459920277112	207.0	31.089351301270998	8.857931344362862
red	6	1133.3790322580646	14.685483870967742	725.6854838709677	8.411290322580646	59.225806451612904	5313.5887096774195	12.664677956204924	0.3637743908318194	13.012217938475855	0.23456850836442278	1.166979718585407	9.268469566671797	0.012791514470356842	124.0	32.413367009048194	5.657228320379164
red	7	831.058201058201	10.767195767195767	716.936507936508	25.058201058201057	68.76190476190476	5171.428571428572	32.609608850694116	0.5356670986797218	15.595725441802319	0.619304423475171	2.168604128316949	32.626289135425175	0.012790295716665095	189.0	30.161024874845946	9.471082166308683
red	8	5649.975609756098	89.67073170731707	8295.890243902439	36.390243902439025	509.6829268292683	7436.1463414634145	200.61616045497414	3.145918617740987	281.4580361567621	1.434133492720875	19.44680260309835	93.27611700831933	0.015623041276869698	82.0	13.546667306830534	7.871665464953876
red	9	926.6610169491526	12.338983050847459	562.2372881355932	7.135593220338983	52.220338983050844	5380.610169491525	15.114645860501021	0.45517874198384234	6.829954933328338	0.3583113601415119	1.041529987608478	10.9195700739505	0.013140557029656504	59.0	14.533216283489166	5.721356061143421
red	10	1402.5692307692307	19.138461538461538	2111.6615384615384	18.153846153846153	157.6	4890.415384615385	35.895673746549285	0.7153025339435051	57.65316118820523	0.8187826926973475	4.014753855557032	98.72893233089738	0.013461600891668741	65.0	11.32182350509296	7.333540042908658
red	11	328.30833333333334	3.825	542.3333333333334	24.341666666666665	82.40833333333333	4967.216666666666	6.180297950311912	0.1525990115739067	12.2350835108927	0.7196156220639729	2.710768029578552	68.92281228476347	0.011516459253311923	120.0	19.589267345920074	7.976461507673862
red	12	380.5192307692308	4.211538461538462	485.03846153846155	37.94230769230769	52.75	5788.346153846154	11.116731698537118	0.30447420298311484	13.383702487061482	1.4963993919375838	1.8340700286037295	77.53673439685565	0.010946715985204438	52.0	10.07907642917405	6.629530893911696
red	13	2340.36	32.84	2231.28	188.2	185.8	6314.0	60.32127001315539	1.3654947821211183	76.80363574727436	5.091483084524587	6.466405493007687	78.60748056005866	0.013837856059329176	25.0	5.656854249492381	5.656854249492381
red	14	1041.0448430493273	15.609865470852018	859.5964125560538	15.609865470852018	64.80717488789237	5532.511210762332	14.177698320750956	0.3208412314815842	16.858111860854457	0.8572773509625505	1.2657716915100612	17.0019686283471	0.01477291053073835	223.0	36.19167188562108	8.360945556947536
red	15	1952.5272727272727	21.345454545454544	1253.2363636363636	3.709090909090909	44.945454545454545	5949.290909090909	65.82393171542044	0.8952466512036557	43.14034727183806	0.22070170178784554	1.7080109125047067	39.89999625284079	0.010813997402429925	55.0	9.79090698527262	7.184967657578601
red	16	8136.969230769231	191.6153846153846	6002.630769230769	178.92307692307693	382.6307692307692	9328.061538461538	125.55807156271199	3.5960328113036866	168.75801879766072	3.4633026405139105	7.106012762959717	78.5957129593268	0.023006956579564725	65.0	9.87343480926099	8.435471448496383
red	17	1384.188811188811	20.587412587412587	1130.5314685314686	9.125874125874127	80.85314685314685	5788.895104895105	22.35282050179444	0.5020695271535683	24.969388670923024	0.26863836975940597	1.5181094397024837	15.595103980368728	0.014655296864343921	143.0	25.87667558950556	7.1993261996011935
red	18	5426.851282051282	59.00512820512821	4954.651282051282	54.46666666666667	475.6307692307692	7781.789743589744	105.897273568781	1.29713176603464	87.62388848178016	1.427452578360142	9.855827800214035	78.02207485795938	0.010755864498168717	195.0	27.82098016769074	9.109219960099596
red	19	1597.4736842105262	17.63157894736842	1426.0601503759399	13.924812030075188	111.04511278195488	5977.1353383458645	26.26403413089692	0.4027259823772704	24.350577407762064	0.424878437839671	2.1679148215999966	25.181637138937244	0.010916674813438915	133.0	31.276003511346644	5.958955991554756
red	20	1926.6525423728813	29.627118644067796	1376.3389830508474	13.135593220338983	97.1864406779661	6069.4915254237285	32.24191579787916	0.696133348519674	34.35935242635027	0.35287534272487986	2.0731712989477193	36.975437210056775	0.015144623355469782	118.0	20.910828430650074	7.413203248971667
red	21	6172.390946502058	79.80658436213992	7169.497942386832	62.06995884773662	993.633744855967	7964.609053497942	121.55778993518592	1.5023783944350968	224.61290633420742	1.6397088780704085	27.66246340645315	72.90700504836437	0.012764565413708037	243.0	22.99389215003954	15.183212909610829
red	22	2625.068085106383	40.2	2258.446808510638	23.463829787234044	148.22127659574468	6322.693617021277	46.62847211890764	0.8625774382803726	37.98464393571046	0.6956691032304975	2.6157114647037356	47.58899978657617	0.015082910505190488	235.0	41.27789003430092	7.695804670511281
red	23	3738.090361445783	53.04216867469879	2007.710843373494	33.704819277108435	304.0421686746988	7159.753012048192	89.07527704458562	1.347523235926912	54.932513829655576	0.956571425392568	7.113768431191321	69.886151760716	0.013991114331477386	166.0	19.252209036127674	11.33681169078304
red	24	1017.9302325581396	11.906976744186046	755.2790697674419	14.813953488372093	45.27906976744186	5187.209302325581	33.76382829260096	0.677869242627955	16.86045952145522	0.6885102108086448	1.465421002417749	29.679659049913788	0.011561998961226656	43.0	10.529786057968277	5.148185222960831
red	25	2026.3870967741937	28.774193548387096	906.989247311828	26.72043010752688	155.0	6295.709677419355	53.41457572222803	1.0253046531121326	20.224382968684623	1.4694141949775086	11.77402170051839	39.83105314565394	0.014000941767383457	93.0	15.184230568037101	7.858318318790126
red	26	3473.4444444444443	98.92063492063492	2972.6031746031745	126.03174603174604	202.61904761904762	6576.063492063492	100.12373744818701	2.901012550080169	85.65374858023775	3.9632329030189233	5.995018868424706	51.8536803786989	0.027690516708951875	63.0	9.596088018706238	8.361494533393943
red	27	1743.9692307692308	25.446153846153845	1117.4076923076923	17.323076923076922	111.01538461538462	6166.638461538461	29.8394836687358	0.5586396768717115	20.512965148651823	0.4344915255252973	2.055242527774888	17.285092951008064	0.01438110805828957	130.0	32.25623160384112	6.174840792606389
red	28	4343.184782608696	150.95652173913044	2344.978260869565	65.82608695652173	171.04347826086956	7051.565217391304	100.40300637136932	4.122329376751076	53.17667697467758	1.9083817147766828	3.4255832035400586	51.331453102234654	0.033589625139976924	92.0	13.877766230099903	8.705714043930202
red	29	1400.566265060241	19.42168674698795	1453.2048192771085	9.53012048192771	100.21686746987952	5565.6626506024095	29.55266815902563	0.5753237192157196	39.471643895410665	0.5753784340764168	3.4774452405059377	21.844880476916927	0.013677360235535682	83.0	21.948953044990933	5.030942109018425
red	30	3757.785185185185	55.01481481481481	3895.0962962962963	34.39259259259259	262.73333333333335	7121.051851851852	84.90523492365739	1.3301602236559527	99.49089052554727	0.9653586323388545	6.17453685305985	39.866768953333036	0.014428979966118027	135.0	24.046078378413657	7.61730734150607
red	31	652.6972111553785	9.179282868525897	702.7490039840637	3.4780876494023905	41.68525896414343	5442.119521912351	12.19221345190482	0.2518146477672632	17.05467134510264	0.13084659388307712	0.9718023760355811	13.503216593566364	0.013868573595536053	251.0	42.19669421398175	8.083024481729412
red	32	10364.159817351598	266.365296803653	11184.36301369863	77.51598173515981	648.4703196347032	8978.27397260274	80.39880076876057	5.303391801375817	115.53892537690652	1.0836199180381028	5.71073672016946	41.06624800579029	0.025056645268536158	438.0	41.12321989712035	13.916681110237121
red	33	991.7790697674419	13.662790697674419	731.9069767441861	4.569767441860465	58.7093023255814	5890.0	22.149849812535948	0.49759031703978873	23.398773547866604	0.2010926734059977	2.2916044881456257	12.635784942539809	0.013588842115002081	86.0	22.761756874220204	5.714573040681904
red	34	4173.9548387096775	130.63870967741934	4459.4258064516125	43.303225806451614	280.06451612903226	7124.883870967742	53.806935359421686	1.9469955267925172	84.54834694877242	1.4708651405515636	4.668558257702846	44.925925811007694	0.030348674784026666	155.0	25.380025735683176	7.960985525317288
red	35	2248.3755458515284	33.70742358078603	2380.5109170305677	13.458515283842795	159.02620087336246	5890.275109170306	49.23535601474651	0.8246617931552301	73.75520866064178	0.4241623859133446	5.247120292858069	30.760556117664624	0.014770463665118628	229.0	42.33369076622215	7.280944377180068
